C1_OBJ_NM,DT,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,ORG_ID
지수종류별,1.839682,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201901,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.832924,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201902,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.879947,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201903,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.823555,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201904,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.395536,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201905,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.243579,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201906,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.337553,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201907,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.403606,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201908,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.274668,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201909,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.256388,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201910,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.247994,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201911,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.118721,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201912,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.186602,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202001,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.320801,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202002,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.626842,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202003,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.409753,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202004,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.29289,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202005,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.168271,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202006,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.028952,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202007,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.97629,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202008,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.958468,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202009,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.005746,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202010,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.748015,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202011,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.523692,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202012,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.463288,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202101,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.44388,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202102,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.4259,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202103,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.400273,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202104,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.987712,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202105,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.910972,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202106,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.974972,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202107,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.994006,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202108,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.052505,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202109,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.119965,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202110,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.217988,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202111,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.057127,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202112,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.26404,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202201,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.240018,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202202,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.195663,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202203,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.259604,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202204,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.045526,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202205,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.33166,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202206,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.214844,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202207,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.217457,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202208,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.545972,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202209,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.391329,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202210,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.230842,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202211,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.448807,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202212,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.252128,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202301,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.270225,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202302,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.219294,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202303,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.194348,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202304,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.129713,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202305,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.126249,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202306,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.079047,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202307,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.144383,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202308,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.196674,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202309,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.348175,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202310,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.111976,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202311,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.973165,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202312,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.099331,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202401,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.985527,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202402,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.881047,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202403,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.932201,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202404,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.028362,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202405,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.867607,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202406,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.884738,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202407,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.984682,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202408,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.083351,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202409,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.117455,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202410,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.203903,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202411,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.257964,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202412,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.153119,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202501,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.149646,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202502,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.168223,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202503,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.127663,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202504,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,2.210871,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202505,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.911059,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202506,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.807104,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202507,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.843347,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202508,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.672882,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202509,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.369275,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202510,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.434255,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202511,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.296917,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202512,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.87,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200401,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,1.89,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200402,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,1.72,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200403,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.13,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200404,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.31,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200405,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.35,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200406,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.51,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200407,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.33,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200408,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.23,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200409,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.22,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200410,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.12,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200411,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.01,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200412,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,1.91,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200501,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,1.78,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200502,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,1.86,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200503,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.76,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200504,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.6,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200505,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.53,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200506,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.28,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200507,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.34,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200508,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.09,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200509,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,2.22,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200510,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,1.99,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200511,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
지수종류별,1.82,13102792819A.04,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200512,2026-01-19,KOSPI 100,KOSPI 100,%,dividend yield,343
